id,province_id,country_id,sort_order,name,blurb,is_capital,enabled,date_created,created_by,date_modified,modified_by,note
812,265,102,999,Reggio Emilia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
813,38,219,999,Releigh Durham,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
814,33,219,999,Reno,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
815,55,219,999,Reston,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
816,189,102,999,Rignano Sull Arno,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
817,288,102,999,Rimini,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
818,6,219,999,Rio Vista,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
819,231,102,999,Riomaggiore,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
820,8,219,999,Riverside,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
821,12,219,999,Riverview,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
822,37,219,999,Rochester,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
823,17,219,999,Rockford,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
824,51,219,999,Rockwall,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
825,190,102,999,Rodano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
826,188,102,999,Rome,,1,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
827,223,102,999,Roseto Valfortore,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
828,6,219,999,Roseville,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
829,216,102,999,Rossano Scalo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
830,51,219,999,Round Rock,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
831,266,102,999,Rovigo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
832,6,219,999,Sacramento,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
833,188,102,999,Sacrofano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
834,295,200,999,Saint Moritz,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
835,184,102,999,Saint-vincent,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
836,48,219,999,Salem,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
837,276,102,999,Salemi,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
838,267,102,999,Salerno,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
839,6,219,999,Salinas,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
840,52,219,999,Salt Lake City,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
842,51,219,999,San Antonio,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
843,203,102,999,San Bartolomeo In Galdo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
844,186,102,999,San Benedetto Del Tronto,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
845,6,219,999,San Bernardino,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
846,6,219,999,San Buenaventura,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
847,189,102,999,San Casciano Val Di Pesa,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
848,6,219,999,San Diego,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
849,190,102,999,San Donato Milanese,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
850,6,219,999,San Francisco,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
851,270,102,999,San Gimignano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
852,264,102,999,San Giorgio Morgeto,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
853,223,102,999,San Giovanni Rotondo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
854,6,219,999,San Jose,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
855,326,134,999,San Jose Del Cabo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
856,46,219,999,San Juan,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
857,6,219,999,San Leandro,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
858,334,14,999,San Marino,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
859,257,102,999,San Miniato,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
860,270,102,999,San Quirico D'orcia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
861,229,102,999,San Remo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
862,276,102,999,San Vito Lo Capo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
863,278,102,999,San Zenone Degli Ezzelini,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
864,185,102,999,Sansepolcro,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
865,273,102,999,Sant Omero,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
866,245,102,999,Sant' Agnello-Sorrento,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
867,193,102,999,Sant'agata Bolognese,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
868,6,219,999,Santa Ana,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
869,6,219,999,Santa Clara,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
870,6,219,999,Santa Clarita,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
871,36,219,999,Santa Fe,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
872,226,102,999,Santa Margherita Ligure,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
873,212,102,999,Santa Maria Capua Vetere,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
874,6,219,999,Santa Rosa,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
875,299,81,999,Santorini,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
876,12,219,999,Saratosa,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
877,270,102,999,Sarteano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
878,267,102,999,Sassano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
879,74,102,999,Sassari,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
880,228,102,999,Saturnia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
881,13,219,999,Savannah,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
882,207,102,999,Savelletri Di Fasano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
883,269,102,999,Savona,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
884,216,102,999,Scalea,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
885,301,36,999,Scarborough,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
886,189,102,999,Scarperia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
887,51,219,999,Schertz,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
888,181,102,999,Sciacca,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
889,264,102,999,Scilla,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
890,196,102,999,Scillato,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
891,196,102,999,Sclafani Bagni,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
892,4,219,999,Scottsdale,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
893,51,219,999,Sealy,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
894,56,219,999,Seattle,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
895,205,102,999,Selva Di Val Gardena,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
896,270,102,999,Serraville,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
897,190,102,999,Sesto San Giovanni,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
898,226,102,999,Sestri Levante,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
899,194,102,999,Sestriere,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
901,20,219,999,Shawnee,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
902,35,219,999,Short Hills,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
903,22,219,999,Shreveport,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
904,26,219,999,Shrewsbury,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
905,270,102,999,Siena,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
906,6,219,999,Simi Valley,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
907,270,102,999,Sinalunga,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
908,49,219,999,Sioux Falls,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
909,75,102,999,Siracusa,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
910,206,102,999,Sirmione,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
911,37,219,999,Smithtown,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
912,50,219,999,Smyrna,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
913,8,219,999,Somers,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
914,281,102,999,Somma Lombardo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
915,192,102,999,Sondrio,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
916,228,102,999,Sorano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
917,243,102,999,Sorbara,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
918,204,102,999,Sordevolo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
919,245,102,999,Sorrento,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
920,18,219,999,South Bend,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
921,27,219,999,South Field,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
922,35,219,999,South Orange,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
923,8,219,999,Southport,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
924,228,102,999,Sovana,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
925,214,102,999,Soverato,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
926,214,102,999,Soverato Marittima,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
927,270,102,999,Sovicille-loc. Montestigliano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
928,56,219,999,Spokane,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
929,253,102,999,Spoleto,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
930,51,219,999,Spring,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
931,55,219,999,Springfield,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
932,30,219,999,Springfiled,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
933,30,219,999,St. Charles,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
935,302,36,999,St. Laurent,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
936,30,219,999,St. Louis,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
937,28,219,999,St. Paul,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
938,12,219,999,St. Petersburg,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
939,51,219,999,Stafford,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
940,8,219,999,Stamford,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
941,8,219,999,Stanford,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
942,37,219,999,Staten Island,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
943,27,219,999,Sterling Heights,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
944,6,219,999,Stockton,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
945,17,219,999,Streamwood,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
946,282,102,999,Stresa,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
948,51,219,999,Sugar Land,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
949,232,102,999,Sulmona,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
950,206,102,999,Sulzano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
951,6,219,999,Sunnyvale,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
952,38,219,999,Sylva,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
953,75,102,999,Syracuse,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
954,56,219,999,Tacoma,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
955,226,102,999,Taggia Arma,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
956,12,219,999,Tallahassee,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
957,12,219,999,Tampa,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
958,298,134,999,Tampico,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
959,195,102,999,Taormina,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
960,272,102,999,Taranto,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
961,287,102,999,Tarquinia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
962,280,102,999,Tarvisio,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
963,189,102,999,Tavarnelle Val Di Pesa,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
964,35,219,999,Teaneck,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
966,4,219,999,Tempe,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
967,248,102,999,Tempio,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
968,26,219,999,Templeton,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
969,273,102,999,Teramo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
970,210,102,999,Termoli,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
971,274,102,999,Terni,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
972,51,219,999,The Woodlands,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
973,13,219,999,Thomasville,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
974,7,219,999,Thornton,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
975,6,219,999,Thousand Oaks,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
976,192,102,999,Tirano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
977,12,219,999,Titusville,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
978,188,102,999,Tivoli,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
980,41,219,999,Toledo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
981,51,219,999,Tomball,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
982,206,102,999,Tonale-Ponte Di Legno,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
983,20,219,999,Topeka,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
984,301,36,999,Toronto,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
985,6,219,999,Torrance,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
986,245,102,999,Torre Del Greco,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
987,201,102,999,Trani,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
988,276,102,999,Trapani,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
989,6,219,999,Treasure Island,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
990,191,102,999,Tremezzo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
991,277,102,999,Trento,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
992,198,102,999,Treviglio,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
993,278,102,999,Treviso,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
994,279,102,999,Trieste,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
995,51,219,999,Trinity,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
996,285,102,999,Tropea,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
997,51,219,999,Trophy Club,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
998,4,219,999,Tucson,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
999,42,219,999,Tulsa,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1000,194,102,999,Turin,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1001,280,102,999,Udine,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1002,6,219,999,Upland,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1003,254,102,999,Urbino,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1004,189,102,999,Val Di Pesa,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1005,276,102,999,Valderice,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1006,45,219,999,Valencia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1007,6,219,999,Vallejo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1008,309,36,999,Vancouver,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1009,235,102,999,Varenna,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1010,281,102,999,Varese,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1011,187,102,999,Venezia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1012,6,219,999,Venice,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1013,229,102,999,Ventimiglia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1014,6,219,999,Ventura,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1015,282,102,999,Verbania,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1016,282,102,999,Verbano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1017,283,102,999,Vercelli,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1018,231,102,999,Vernazza,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1019,284,102,999,Verona,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1020,21,219,999,Versailles,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1021,238,102,999,Viareggio,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1022,285,102,999,Vibo Valentia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1023,286,102,999,Vicenza,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1024,6,219,999,Victorville,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1026,267,102,999,Vietri,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1027,264,102,999,Villa San Giovanni,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1028,263,102,999,Villa Vezzano-brisighella,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1030,210,102,999,Vinchiaturo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1031,189,102,999,Vinci,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1032,55,219,999,Virginia Beach,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1033,6,219,999,Visalia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1034,6,219,999,Vista,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1035,287,102,999,Viterbo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1036,257,102,999,Volterra,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1037,35,219,999,Voorhees,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1038,51,219,999,Waco,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1039,6,219,999,Walnut,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1040,6,219,999,Walnut Creek,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1041,26,219,999,Waltham,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1042,27,219,999,Warren,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1043,18,219,999,Warsaw,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1044,37,219,999,Warwick,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1045,10,219,999,Washington,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1046,8,219,999,Waterbury,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1047,301,36,999,Waterdown,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1048,58,219,999,Waukesha,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1049,51,219,999,Webster,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1050,51,219,999,Weimar,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1051,12,219,999,Wellington,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1052,27,219,999,West Bloomfield,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1053,6,219,999,West Covina,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1054,52,219,999,West Jordan,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1055,12,219,999,West Palm Beach,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1056,26,219,999,West Roxbury,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1057,52,219,999,West Valley City,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1058,25,219,999,Westminster,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1059,8,219,999,Westport,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1060,17,219,999,Wheaton,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1061,37,219,999,White Plains,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1062,37,219,999,Whitestone,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1063,20,219,999,Wichita,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1064,51,219,999,Wichita Falls,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1065,51,219,999,Willis,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1066,38,219,999,Wilmington,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1067,33,219,999,Winnemucca,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1068,6,219,999,Winnetka,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1069,38,219,999,Winston-Salem,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1070,55,219,999,Woodbridge,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1071,28,219,999,Woodbury,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1072,6,219,999,Woodland Hills,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1073,17,219,999,Woodridge,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1074,13,219,999,Woodstock,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1075,26,219,999,Worcester,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1076,27,219,999,Wyandotte,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1077,37,219,999,Yonkers,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1078,37,219,999,Yorktown Heights,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1079,22,219,999,Youngsville ,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1080,4,219,999,Yuma,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1081,325,42,999,Zagreb,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
1082,289,200,999,Zurich,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2089,2,219,999,Fairbanks,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2090,187,102,999,Jesolo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2091,277,102,999,Pinzolo,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2092,228,102,999,Monte Argentario,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2093,257,102,999,San Giuliano Terme,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2095,197,102,999,Torino,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2096,207,102,999,Fasano,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2097,248,102,999,Palau,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2099,208,102,999,Villasimius,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2100,207,102,999,Riva del Garda,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
2101,263,102,999,Cervia,,0,1,2021-08-03 14:40:07,4,2021-08-03 14:40:07,4,
